Transaction No,Work Order,Phase,Type,Category,Work Code,Asset,Asset Type,Asset Group,Cost Type,AiM Account,Subledger,Fiscal Month,Fiscal Year,Transaction Date,Source Transaction,Description,Transaction Type
33314151,3386618,1,FLEET,STANDING,FUEL,33866-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,7,2019,1/16/2019,1743773,6.502 GAL UNLEADED FUEL,WX
33314153,3386618,1,FLEET,STANDING,FUEL,33866-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,7,2019,1/16/2019,1743774,7.184 GAL UNLEADED FUEL,WX
33314155,3386618,1,FLEET,STANDING,FUEL,33866-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,7,2019,1/16/2019,1743775,4.251 GAL UNLEADED FUEL,WX
33314172,3386618,1,FLEET,STANDING,FUEL,33866-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,7,2019,1/16/2019,1743776,8.609 GAL UNLEADED FUEL,WX
33314174,3386618,1,FLEET,STANDING,FUEL,33866-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,7,2019,1/16/2019,1743777,5.937 GAL UNLEADED FUEL,WX
33314176,3386618,1,FLEET,STANDING,FUEL,33866-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,7,2019,1/16/2019,1743778,5.012 GAL UNLEADED FUEL,WX
33922559,3386618,1,FLEET,STANDING,FUEL,33866-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,9,2019,3/13/2019,1762466,10.4 GAL UNLEADED FUEL,WX
34334100,3386618,1,FLEET,STANDING,FUEL,33866-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,10,2019,4/19/2019,1775820,8.4 GALS UNLEADED FUEL,WX
34368057,3386618,1,FLEET,STANDING,FUEL,33866-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,10,2019,4/22/2019,1776510,15.4 GALS UNLEADED FUEL,WX
34405831,3386618,1,FLEET,STANDING,FUEL,33866-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,10,2019,4/25/2019,1778034,16.1 GALS UNLEADED FUEL,WX
34456892,3386618,1,FLEET,STANDING,FUEL,33866-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,10,2019,4/29/2019,1779788,14.3 GALS UNLEADED FUEL,WX
34485498,3386618,1,FLEET,STANDING,FUEL,33866-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,11,2019,5/1/2019,1780517,16.2 GALS UNLEADED FUEL,WX
34493404,3386618,1,FLEET,STANDING,FUEL,33866-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,11,2019,5/3/2019,1780651,14.0 GALS UNLEADED FUEL,WX
34555369,3386618,1,FLEET,STANDING,FUEL,33866-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,11,2019,5/8/2019,1781898,18.0 GALS UNLEADED FUEL,WX
34605658,3386618,1,FLEET,STANDING,FUEL,33866-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,11,2019,5/14/2019,1783474,15.5 GALS UNLEADED FUEL,WX
34640440,3386618,1,FLEET,STANDING,FUEL,33866-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,11,2019,5/17/2019,1785380,13.0 GALS UNLEADED FUEL,WX
34745221,3386618,1,FLEET,STANDING,FUEL,33866-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,11,2019,5/22/2019,1788465,18.2 GALS UNLEADED FUEL,WX
34745229,3386618,1,FLEET,STANDING,FUEL,33866-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,11,2019,5/25/2019,1788466,16.0 GALS UNLEADED FUEL,WX
34759491,3386618,1,FLEET,STANDING,FUEL,33866-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,11,2019,5/29/2019,1789029,15.9 GALS UNLEADED FUEL,WX
34809157,3386618,1,FLEET,STANDING,FUEL,33866-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,12,2019,6/3/2019,1790666,17.1 GALS UNLEADED FUEL,WX
34843419,3386618,1,FLEET,STANDING,FUEL,33866-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,12,2019,6/6/2019,1791766,18.3 GALS UNLEADED FUEL,WX
34868388,3386618,1,FLEET,STANDING,FUEL,33866-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,12,2019,6/10/2019,1792300,15.0 GALS UNLEADED FUEL,WX
34908998,3386618,1,FLEET,STANDING,FUEL,33866-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,12,2019,6/13/2019,1793344,15.6 GALS UNLEADED FUEL,WX
34950251,3386618,1,FLEET,STANDING,FUEL,33866-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,12,2019,6/17/2019,1795318,12.1 GALS UNLEADED FUEL,WX
34997656,3386618,1,FLEET,STANDING,FUEL,33866-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,12,2019,6/21/2019,1797166,13.2 GALS UNLEADED FUEL,WX
35019923,3386618,1,FLEET,STANDING,FUEL,33866-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,12,2019,6/24/2019,1797974,12.6 GALS UNLEADED FUEL,WX
35059313,3386618,1,FLEET,STANDING,FUEL,33866-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,12,2019,6/27/2019,1799631,13.2 GALS UNLEADED FUEL,WX
35111938,3386618,1,FLEET,STANDING,FUEL,33866-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,1,2020,7/2/2019,1801964,17.4 GALS UNLEADED FUEL,WX
35134073,3386618,1,FLEET,STANDING,FUEL,33866-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,1,2020,7/5/2019,1802627,11.3 GALS UNLEADED FUEL,WX
35181033,3386618,1,FLEET,STANDING,FUEL,33866-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,1,2020,7/10/2019,1803847,18.4 GALS UNLEADED FUEL,WX
35198739,3386618,1,FLEET,STANDING,FUEL,33866-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,1,2020,7/12/2019,1804237,4.40 GAL UNLEADED FUEL,WX
35208637,3386618,1,FLEET,STANDING,FUEL,33866-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,1,2020,7/12/2019,1804560,17.1 GALS UNLEADED FUEL,WX
35259098,3386618,1,FLEET,STANDING,FUEL,33866-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,1,2020,7/17/2019,1807604,16.3 GALS UNLEADED FUEL,WX
35284649,3386618,1,FLEET,STANDING,FUEL,33866-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,1,2020,7/19/2019,1808398,15.5 GALS UNLEADED FUEL,WX
35317672,3386618,1,FLEET,STANDING,FUEL,33866-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,1,2020,7/23/2019,1808876,14.8 GALS UNLEADED FUEL,WX
35358984,3386618,1,FLEET,STANDING,FUEL,33866-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,1,2020,7/26/2019,1809838,13.5 GALS UNLEADED FUEL,WX
35384328,3386618,1,FLEET,STANDING,FUEL,33866-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,1,2020,7/29/2019,1810076,11.0 GALS UNLEADED FUEL,WX
35406568,3386618,1,FLEET,STANDING,FUEL,33866-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,1,2020,7/31/2019,1810889,13.1 GALS UNLEADED FUEL,WX
35430166,3386618,1,FLEET,STANDING,FUEL,33866-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,2,2020,8/2/2019,1812113,9.6 GALS UNLEADED FUEL,WX
35462993,3386618,1,FLEET,STANDING,FUEL,33866-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,2,2020,8/6/2019,1812557,15.5 GALS UNLEADED FUEL,WX
35489319,3386618,1,FLEET,STANDING,FUEL,33866-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,2,2020,8/8/2019,1813111,14.1 GALS UNLEADED FUEL,WX
35541011,3386618,1,FLEET,STANDING,FUEL,33866-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,2,2020,8/13/2019,1814437,15.9 GALS UNLEADED FUEL,WX
35580139,3386618,1,FLEET,STANDING,FUEL,33866-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,2,2020,8/16/2019,1816847,10.9 GALS UNLEADED FUEL,WX
35612407,3386618,1,FLEET,STANDING,FUEL,33866-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,2,2020,8/20/2019,1817434,14.8 GALS UNLEADED FUEL,WX
35640674,3386618,1,FLEET,STANDING,FUEL,33866-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,2,2020,8/22/2019,1818483,14.6 GALS UNLEADED FUEL,WX
35654701,3386618,1,FLEET,STANDING,FUEL,33866-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,2,2020,8/24/2019,1818852,10.5 GALS UNLEADED FUEL,WX
35682723,3386618,1,FLEET,STANDING,FUEL,33866-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,2,2020,8/26/2019,1819453,7.9 GALS UNLEADED FUEL,WX
35760852,3386618,1,FLEET,STANDING,FUEL,33866-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,3,2020,9/4/2019,1822751,18.35 GAL UNLEADED FUEL,WX
35822515,3386618,1,FLEET,STANDING,FUEL,33866-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,3,2020,9/9/2019,1824123,14.1 GALS UNLEADED FUEL,WX
35843818,3386618,1,FLEET,STANDING,FUEL,33866-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,3,2020,9/11/2019,1824928,13.5 GALS UNLEADED FUEL,WX
35875493,3386618,1,FLEET,STANDING,FUEL,33866-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,3,2020,9/14/2019,1826698,14.5 GALS UNLEADED FUEL,WX
35940363,3386618,1,FLEET,STANDING,FUEL,33866-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,3,2020,9/17/2019,1842234,16.1 GALS UNLEADED FUEL,WX
35985184,3386618,1,FLEET,STANDING,FUEL,33866-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,3,2020,9/20/2019,1844417,17.1 GALS UNLEADED FUEL,WX
36020331,3386618,1,FLEET,STANDING,FUEL,33866-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,3,2020,9/24/2019,1845058,10.8 GALS UNLEADED FUEL,WX
36048786,3386618,1,FLEET,STANDING,FUEL,33866-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,3,2020,9/26/2019,1845809,12.7 GALS UNLEADED FUEL,WX
36062416,3386618,1,FLEET,STANDING,FUEL,33866-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,3,2020,9/27/2019,1848218,7.5 GALS UNLEADED FUEL,WX
36114967,3386618,1,FLEET,STANDING,FUEL,33866-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,4,2020,10/1/2019,1850038,15.8 GALS UNLEADED FUEL,WX
36128987,3386618,1,FLEET,STANDING,FUEL,33866-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,4,2020,10/3/2019,1850426,11.0 GALS UNLEADED FUEL,WX
36182645,3386618,1,FLEET,STANDING,FUEL,33866-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,4,2020,10/8/2019,1851876,16.7 GALS UNLEADED FUEL,WX
36219698,3386618,1,FLEET,STANDING,FUEL,33866-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,4,2020,10/11/2019,1853947,12.4 GALS UNLEADED FUEL,WX
36247468,3386618,1,FLEET,STANDING,FUEL,33866-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,4,2020,10/14/2019,1855604,14.9 GALS UNLEADED FUEL,WX
36272971,3386618,1,FLEET,STANDING,FUEL,33866-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,4,2020,10/16/2019,1856279,13.9 GALS UNLEADED FUEL,WX
36300182,3386618,1,FLEET,STANDING,FUEL,33866-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,4,2020,10/18/2019,1856898,13.9 GALS UNLEADED FUEL,WX
36330425,3386618,1,FLEET,STANDING,FUEL,33866-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,4,2020,10/21/2019,1857451,12.8 GALS UNLEADED FUEL,WX
36375758,3386618,1,FLEET,STANDING,FUEL,33866-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,4,2020,10/25/2019,1858655,17.5 GALS UNLEADED FUEL,WX
36426555,3386618,1,FLEET,STANDING,FUEL,33866-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,4,2020,10/30/2019,1861313,14.6 GALS UNLEADED FUEL,WX
36484872,3386618,1,FLEET,STANDING,FUEL,33866-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,5,2020,11/4/2019,1863682,17.2 GALS UNLEADED FUEL,WX
36508597,3386618,1,FLEET,STANDING,FUEL,33866-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,5,2020,11/6/2019,1864654,13.7 GALS UNLEADED FUEL,WX
36532420,3386618,1,FLEET,STANDING,FUEL,33866-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,5,2020,11/8/2019,1865376,6.6 GALS UNLEADED FUEL,WX
36569541,3386618,1,FLEET,STANDING,FUEL,33866-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,5,2020,11/12/2019,1867723,14.6 GALS UNLEADED FUEL,WX
36600102,3386618,1,FLEET,STANDING,FUEL,33866-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,5,2020,11/14/2019,1868485,16.4 GALS UNLEADED FUEL,WX
36614288,3386618,1,FLEET,STANDING,FUEL,33866-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,5,2020,11/15/2019,1868721,5.7 GALS UNLEADED FUEL,WX
36645592,3386618,1,FLEET,STANDING,FUEL,33866-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,5,2020,11/18/2019,1870765,8.9 GALS UNLEADED FUEL,WX
36669766,3386618,1,FLEET,STANDING,FUEL,33866-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,5,2020,11/20/2019,1872175,10.0 GALS UNLEADED FUEL,WX
36697449,3386618,1,FLEET,STANDING,FUEL,33866-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,5,2020,11/22/2019,1874411,12.4 GALS UNLEADED FUEL,WX
36721826,3386618,1,FLEET,STANDING,FUEL,33866-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,5,2020,11/25/2019,1875406,12.5 GALS UNLEADED FUEL,WX
36757216,3386618,1,FLEET,STANDING,FUEL,33866-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,5,2020,11/27/2019,1876087,9.2 GALS UNLEADED FUEL,WX
36781657,3386618,1,FLEET,STANDING,FUEL,33866-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,6,2020,12/2/2019,1876858,17.0 GALS UNLEADED FUEL,WX
36829448,3386618,1,FLEET,STANDING,FUEL,33866-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,6,2020,12/6/2019,1879357,16.8 GALS UNLEADED FUEL,WX
36865450,3386618,1,FLEET,STANDING,FUEL,33866-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,6,2020,12/10/2019,1881156,14.4 GALS UNLEADED FUEL,WX
36909423,3386618,1,FLEET,STANDING,FUEL,33866-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,6,2020,12/13/2019,1882711,13.1 GALS UNLEADED FUEL,WX
36950970,3386618,1,FLEET,STANDING,FUEL,33866-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,6,2020,12/17/2019,1883412,16.5 GALS UNLEADED FUEL,WX
36980986,3386618,1,FLEET,STANDING,FUEL,33866-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,6,2020,12/19/2019,1884991,13.6 GALS UNLEADED FUEL,WX
37058385,3386618,1,FLEET,STANDING,FUEL,33866-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,6,2020,12/23/2019,1887993,14.6 GALS UNLEADED FUEL,WX
37058389,3386618,1,FLEET,STANDING,FUEL,33866-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,6,2020,12/30/2019,1887994,5.3 GALS UNLEADED FUEL,WX
37058393,3386618,1,FLEET,STANDING,FUEL,33866-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,6,2020,12/30/2019,1887995,10.1 GALS UNLEADED FUEL,WX
33731180,3386714,1,FLEET,STANDING,FUEL,33867-14,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,8,2019,2/21/2019,1757029,21.4 GALS UNLEADED FUEL,WX
33990948,3386714,1,FLEET,STANDING,FUEL,33867-14,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,9,2019,3/18/2019,1764818,25.7 GALS UNLEADED FUEL,WX
34242959,3386714,1,FLEET,STANDING,FUEL,33867-14,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,10,2019,4/10/2019,1772574,28.0 GALS UNLEADED FUEL,WX
34467100,3386714,1,FLEET,STANDING,FUEL,33867-14,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,11,2019,5/2/2019,1780031,26.82 GAL UNLEADED FUEL,WX
34743977,3386714,1,FLEET,STANDING,FUEL,33867-14,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,11,2019,5/22/2019,1788197,28.1 GALS UNLEADED FUEL,WX
35693118,3386714,1,FLEET,STANDING,FUEL,33867-14,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,2,2020,8/27/2019,1820158,28.0 GALS UNLEADED FUEL,WX
36032549,3386714,1,FLEET,STANDING,FUEL,33867-14,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,3,2020,9/25/2019,1845368,27.3 GALS UNLEADED FUEL,WX
36403835,3386714,1,FLEET,STANDING,FUEL,33867-14,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,4,2020,10/29/2019,1860840,23 GAL UNLEADED FUEL,WX
36682004,3386714,1,FLEET,STANDING,FUEL,33867-14,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,5,2020,11/21/2019,1872596,28.1 GALS UNLEADED FUEL,WX
33277492,3386813,1,FLEET,STANDING,FUEL,33868-13,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMMSV,M,7,2019,1/11/2019,1742381,17.9 GALS UNLEADED FUEL,WX
33485599,3386813,1,FLEET,STANDING,FUEL,33868-13,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMMSV,M,7,2019,1/30/2019,1749704,16.2 GALS UNLEADED FUEL,WX
33733472,3386813,1,FLEET,STANDING,FUEL,33868-13,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMMSV,M,8,2019,2/22/2019,1757100,16.6 GALS UNLEADED FUEL,WX
